"subplot_id","year","speriod","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment"
"JP-ON-CC013","08","001",1012,1434,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","013","CO"
"JP-ON-CC013","09","001",748,441,0,799,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","013","CO"
"JP-ON-CC013","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","013","CO"
"JP-ON-CC013","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","013","CO"
"JP-ON-CC013","16","001",333,662,372,0,18.4,0,0,18.4,0,0,0,"JP","ON","C","CP","013","CO"
"JP-ON-CC014","06","001",887,1213,477,0,10,0,0,10,0,0,0,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","07","001",1012,993,740,355,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","08","001",721,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","09","001",832,662,2796,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","12","001",485,1985,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","014","CO"
"JP-ON-CC014","16","001",333,993,211,200,2.8,0,0,2.8,0,0,0,"JP","ON","C","CP","014","CO"
"JP-ON-CC020","06","001",1067,882,0,0,23.9,0,0,23.9,0,0,0,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","07","001",499,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","08","001",610,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","09","001",222,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","12","001",222,1654,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","020","CO"
"JP-ON-CC020","16","001",236,331,211,0,27.1,0,0,27.1,0,0,0,"JP","ON","C","CP","020","CO"
"JP-ON-CC024","06","001",1525,441,0,0,13.8,0,0,13.8,0,0,0,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","07","001",1220,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","08","001",679,2095,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","09","001",1331,1434,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","12","001",1053,3970,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","024","CO"
"JP-ON-CC024","16","001",402,331,477,0,16.6,0,0,16.6,0,0,0,"JP","ON","C","CP","024","CO"
"JP-ON-CC027","06","001",956,551,0,493,11.1,0,0,11.1,0,0,0,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","07","001",984,551,589,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","08","001",1053,772,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","09","001",305,882,1112,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","12","001",471,2206,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","027","CO"
"JP-ON-CC027","16","001",222,551,329,0,14.8,0,0,14.8,0,0,0,"JP","ON","C","CP","027","CO"
"JP-ON-CC028","06","001",457,772,0,0,17.7,0,0,17.7,0,0,0,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","07","001",568,662,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","08","001",790,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","09","001",222,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","12","001",665,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","028","CO"
"JP-ON-CC028","16","001",388,772,0,0,18.1,0,0,18.1,0,0,0,"JP","ON","C","CP","028","CO"
"JP-ON-CC029","06","001",582,331,211,0,7.8,0,0,7.8,0,0,0,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","07","001",624,441,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","08","001",624,221,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","09","001",457,772,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","12","001",582,1103,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","029","CO"
"JP-ON-CC029","16","001",402,331,0,0,6.3,0,0,6.3,0,0,0,"JP","ON","C","CP","029","CO"
"JP-ON-CC030","06","001",1040,772,329,0,18.4,0,0,18.4,0,0,0,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","07","001",776,1103,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","08","001",1053,2206,1214,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","09","001",291,772,1171,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","12","001",513,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","030","CO"
"JP-ON-CC030","16","001",347,772,539,696,23.9,0,0,23.9,0,0,0,"JP","ON","C","CP","030","CO"
"JP-ON-CC033","06","001",596,882,872,0,15,0,0,15,0,0,0,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","07","001",374,882,474,456,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","08","001",1012,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","09","001",416,110,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","12","001",1026,5073,421,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","033","CO"
"JP-ON-CC033","16","001",582,221,161,483,17.7,0,0,17.7,0,0,0,"JP","ON","C","CP","033","CO"
"JP-ON-CC035","06","001",541,1213,0,298,30.8,0,0,30.8,0,0,0,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","07","001",541,221,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","08","001",665,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","09","001",277,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","12","001",1719,3088,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","035","CO"
"JP-ON-CC035","16","001",180,110,0,0,36.8,0,0,36.8,0,0,0,"JP","ON","C","CP","035","CO"
"JP-ON-CC037","06","001",305,331,0,0,28,0,0,28,0,0,0,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","07","001",194,221,0,730,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","08","001",291,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","09","001",194,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","12","001",665,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","037","CO"
"JP-ON-CC037","16","001",55,0,0,0,32.3,0,0,32.3,0,0,0,"JP","ON","C","CP","037","CO"
"JP-ON-CC038","06","001",471,2206,5440,0,12.2,0,0,12.2,0,0,0,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","07","001",707,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","08","001",845,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","09","001",1026,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","12","001",374,2757,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","C","CP","038","CO"
"JP-ON-CC038","16","001",1026,1764,421,0,15.4,0,0,15.4,0,0,0,"JP","ON","C","CP","038","CO"
"JP-ON-GC004","06","001",679,1764,0,0,8.3,0,0,8.3,0,0,0,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","07","001",360,221,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","08","001",374,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","09","001",1289,1875,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","004","BM"
"JP-ON-GC004","16","001",2356,2206,1066,0,0.3,0,0,0.3,0,0,0,"JP","ON","G","CP","004","BM"
"JP-ON-GC005","06","001",638,882,0,0,5.3,0,0,5.3,0,0,0,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","07","001",665,1434,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","08","001",291,882,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","09","001",1012,1875,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","12","001",0,0,11630,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","005","BM"
"JP-ON-GC005","16","001",305,882,0,0,0.2,0,0,0.2,0,0,0,"JP","ON","G","CP","005","BM"
"JP-ON-GC006","06","001",527,1323,539,0,7.7,0,0,7.7,0,0,0,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","07","001",402,221,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","08","001",291,551,645,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","09","001",513,993,645,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","006","BM"
"JP-ON-GC006","16","001",721,1103,0,0,0.2,0,0,0.2,0,0,0,"JP","ON","G","CP","006","BM"
"JP-ON-GC010","06","001",513,882,0,0,14.9,0,0,14.9,0,0,0,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","07","001",679,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","08","001",430,2206,1888,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","09","001",1247,2095,1582,1934,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","12","001",0,0,658,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","010","BM"
"JP-ON-GC010","16","001",3520,3970,1217,967,0.2,0,0,0.2,0,0,0,"JP","ON","G","CP","010","BM"
"JP-ON-GC012","06","001",568,331,0,0,11,0,0,11,0,0,0,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","07","001",541,1103,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","08","001",360,551,1592,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","09","001",541,2316,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","12","001",0,0,5322,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","012","BM"
"JP-ON-GC012","16","001",554,221,421,0,0.3,0,0,0.3,0,0,0,"JP","ON","G","CP","012","BM"
"JP-ON-GC013","06","001",582,110,266,0,6.6,0,0,6.6,0,0,0,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","07","001",471,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","08","001",554,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","09","001",735,1103,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","013","BM"
"JP-ON-GC013","16","001",305,0,0,0,0.5,0,0,0.5,0,0,0,"JP","ON","G","CP","013","BM"
"JP-ON-GC017","06","001",776,662,329,0,24.2,0,0,24.2,0,0,0,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","07","001",430,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","08","001",263,772,638,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","09","001",1247,1764,1138,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","12","001",0,0,872,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","017","BM"
"JP-ON-GC017","16","001",2744,1103,533,0,0.5,0,0,0.5,0,0,0,"JP","ON","G","CP","017","BM"
"JP-ON-GC018","06","001",499,441,0,417,17.2,0,0,17.2,0,0,0,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","07","001",638,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","08","001",1386,772,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","09","001",1123,2536,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","12","001",0,0,2973,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","018","BM"
"JP-ON-GC018","16","001",444,1323,0,0,0.6,0,0,0.6,0,0,0,"JP","ON","G","CP","018","BM"
"JP-ON-GC019","06","001",471,772,0,0,19.8,0,0,19.8,0,0,0,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","07","001",499,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","08","001",1400,993,1612,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","09","001",1344,2757,2513,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","019","BM"
"JP-ON-GC019","16","001",554,1764,658,0,0.6,0,0,0.6,0,0,0,"JP","ON","G","CP","019","BM"
"JP-ON-GC022","06","001",444,110,0,0,11.2,0,0,11.2,0,0,0,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","07","001",527,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","08","001",1178,3419,1316,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","09","001",1428,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","12","001",0,0,398,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","022","BM"
"JP-ON-GC022","16","001",1552,662,0,0,0.6,0,0,0.6,0,0,0,"JP","ON","G","CP","022","BM"
"JP-ON-GC024","06","001",624,331,1901,0,23.6,0,0,23.6,0,0,0,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","07","001",360,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","08","001",444,1323,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","09","001",762,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","12","001",0,0,608,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","024","BM"
"JP-ON-GC024","16","001",3687,2647,1835,0,0.4,0,0,0.4,0,0,0,"JP","ON","G","CP","024","BM"
"JP-ON-GC026","06","001",236,441,0,0,36,0,0,36,0,0,0,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","07","001",125,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","08","001",1830,1544,0,247,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","09","001",1192,1434,1177,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","12","001",0,0,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","026","BM"
"JP-ON-GC026","16","001",804,2867,1822,0,0.5,0,0,0.5,0,0,0,"JP","ON","G","CP","026","BM"
"JP-ON-GC030","06","001",762,0,0,0,8.2,0,0,8.2,0,0,0,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","07","001",444,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","08","001",748,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","09","001",457,772,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","030","BM"
"JP-ON-GC030","16","001",1996,1103,0,0,0.5,0,0,0.5,0,0,0,"JP","ON","G","CP","030","BM"
"JP-ON-GC031","06","001",527,110,0,0,7.6,0,0,7.6,0,0,0,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","07","001",513,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","08","001",1012,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","09","001",513,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","12","001",0,0,951,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","031","BM"
"JP-ON-GC031","16","001",1857,1103,0,597,0.7,0,0,0.7,0,0,0,"JP","ON","G","CP","031","BM"
"JP-ON-GC033","06","001",347,882,3582,0,30.7,0,0,30.7,0,0,0,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","07","001",194,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","08","001",748,1654,1270,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","09","001",2051,2206,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","033","BM"
"JP-ON-GC033","16","001",970,1544,421,3340,0.7,0,0,0.7,0,0,0,"JP","ON","G","CP","033","BM"
"JP-ON-GC034","06","001",582,662,372,200,21.5,0,0,21.5,0,0,0,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","07","001",319,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","08","001",1289,772,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","09","001",1026,1103,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","10","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","12","001",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","G","CP","034","BM"
"JP-ON-GC034","16","001",2800,2426,421,0,0.3,0,0,0.3,0,0,0,"JP","ON","G","CP","034","BM"
"JP-ON-MC002","06","001",707,331,0,0,22.2,0,0,22.2,0,0,0,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","07","001",2301,3198,6341,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","08","001",2204,2316,1872,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","09","001",2245,2536,3835,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","12","001",693,1875,6095,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","002","ME"
"JP-ON-MC002","16","001",4324,8271,4924,0,0.9,0,0,0.9,0,0,0,"JP","ON","M","CP","002","ME"
"JP-ON-MC004","06","001",541,221,211,0,18.4,0,0,18.4,0,0,0,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","07","001",1594,5183,7851,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","08","001",1469,3198,5568,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","09","001",1733,4191,2602,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","12","001",1123,1875,3125,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","004","ME"
"JP-ON-MC004","16","001",2301,7058,26734,0,0.5,0,0,0.5,0,0,0,"JP","ON","M","CP","004","ME"
"JP-ON-MC008","06","001",402,221,0,0,18.2,0,0,18.2,0,0,0,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","07","001",1580,3419,10479,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","08","001",1067,3419,2786,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","09","001",1649,1544,5786,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","12","001",845,2536,4355,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","008","ME"
"JP-ON-MC008","16","001",1746,2867,7506,0,1.2,0,0,1.2,0,0,0,"JP","ON","M","CP","008","ME"
"JP-ON-MC015","06","001",402,441,329,0,23.1,0,0,23.1,0,0,0,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","07","001",1123,662,5924,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","08","001",1109,1764,924,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","09","001",1192,2426,2987,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","12","001",1247,3419,2763,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","015","ME"
"JP-ON-MC015","16","001",1691,5293,5072,316,1.8,0,0,1.8,0,0,0,"JP","ON","M","CP","015","ME"
"JP-ON-MC016","06","001",347,1544,0,513,31.4,0,0,31.4,0,0,0,"JP","ON","M","CP","016","ME"
"JP-ON-MC016","07","001",1552,2206,8723,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","016","ME"
